"season","firstName","lastName","teamName","position"
2016,"Josh","Kelly","GWS",1
2016,"Josh","Kennedy","Sydney",6
2016,"Josh","Kennedy","West Coast",7
2016,"Josh","Schache","Brisbane Lions",7
2016,"Josh","Schoenfeld","Gold Coast",1
2016,"Josh","Smith","Collingwood",5
2016,"Josh","Wagner","Melbourne",5
2016,"Josh","Walker","Brisbane Lions",7
2016,"Justin","Westhoff","Port Adelaide",7
2016,"Kade","Kolodjashnij","Gold Coast",5
2016,"Kade","Simpson","Carlton",5
2016,"Kade","Stewart","Hawthorn",2
2016,"Kaiden","Brand","Hawthorn",4
2016,"Kamdyn","McIntosh","Richmond",5
2016,"Kane","Lambert","Richmond",2
2016,"Kane","Mitchell","Port Adelaide",2
2016,"Karl","Amon","Port Adelaide",2
2016,"Kayne","Turner","North Melbourne",1
2016,"Keegan","Brooksby","Gold Coast",4
2016,"Kieran","Collins","Western Bulldogs",4
2016,"Kieran","Lovell","Hawthorn",6
2016,"Kieren","Jack","Sydney",6
2016,"Koby","Stevens","Western Bulldogs",1
2016,"Kristian","Jaksch","Carlton",1
2016,"Kurt","Heatherley","Hawthorn",4
2016,"Kurt","Tippett","Sydney",3
2016,"Kyle","Cheney","Adelaide",4
2016,"Kyle","Hartigan","Adelaide",4
2016,"Kyle","Langford","Essendon",1
2016,"Lachie","Henderson","Geelong",4
2016,"Lachie","Hunter","Western Bulldogs",1
2016,"Lachie","Neale","Fremantle",6
2016,"Lachie","Plowman","Carlton",4
2016,"Lachie","Weller","Fremantle",2
2016,"Lachie","Whitfield","GWS",1
2016,"Lachlan","Hansen","North Melbourne",4
2016,"Lance","Franklin","Sydney",7
2016,"Lee","Spurr","Fremantle",5
2016,"Leigh","Montagna","St Kilda",1
2016,"Levi","Casboult","Carlton",7
2016,"Levi","Greenwood","Collingwood",2
2016,"Lewis","Jetta","West Coast",1
2016,"Lewis","Pierce","St Kilda",3
2016,"Lewis","Taylor","Brisbane Lions",2
2016,"Liam","Dawson","Brisbane Lions",5
2016,"Liam","Duggan","West Coast",2
2016,"Liam","Jones","Carlton",7
2016,"Liam","McBean","Richmond",7
2016,"Liam","Picken","Western Bulldogs",1
2016,"Liam","Shiels","Hawthorn",6
2016,"Liam","Sumner","Carlton",2
2016,"Lin","Jong","Western Bulldogs",2
2016,"Lincoln","McCarthy","Geelong",2
2016,"Lindsay","Thomas","North Melbourne",7
2016,"Logan","Austin","Port Adelaide",4
2016,"Lukas","Webb","Western Bulldogs",2
2016,"Luke","Breust","Hawthorn",7
2016,"Luke","Brown","Adelaide",5
2016,"Luke","Dahlhaus","Western Bulldogs",6
2016,"Luke","Delaney","St Kilda",4
2016,"Luke","Dunstan","St Kilda",6
2016,"Luke","Hodge","Hawthorn",1
2016,"Luke","McDonald","North Melbourne",5
2016,"Luke","Parker","Sydney",6
2016,"Luke","Russell","Gold Coast",5
2016,"Luke","Shuey","West Coast",6
2016,"Lynden","Dunn","Melbourne",5
2016,"Mabior","Chol","Richmond",4
2016,"Mac","Pitchford","Fremantle",2
2016,"Mac","Pitchford","Hawthorn",5
2016,"Mackenzie","Willis","Gold Coast",5
2016,"Majak","Daw","North Melbourne",7
2016,"Malcolm","Karpany","West Coast",2
2016,"Marc","Murphy","Carlton",1
2016,"Marc","Pittonet","Hawthorn",3
2016,"Marco","Paparone","Brisbane Lions",5
2016,"Marcus","Adams","Western Bulldogs",4
2016,"Marcus","Bontempelli","Western Bulldogs",6
2016,"Mark","Baguley","Essendon",5
2016,"Mark","Blicavs","Geelong",1
2016,"Mark","Hutchings","West Coast",2
2016,"Mark","Jamar","Essendon",3
2016,"Mark","LeCras","West Coast",7
2016,"Mark","Whiley","Carlton",1
2016,"Marley","Williams","Collingwood",5
2016,"Martin","Gleeson","Essendon",5
2016,"Mason","Cox","Collingwood",7
2016,"Mason","Redman","Essendon",2
2016,"Mason","Wood","North Melbourne",7
2016,"Mathew","Stokes","Essendon",1
2016,"Matt","Buntine","GWS",4
2016,"Matt","Crouch","Adelaide",6
2016,"Matt","Dea","Essendon",5
2016,"Matt","Jones","Melbourne",1
2016,"Matt","Priddis","West Coast",6
2016,"Matt","Rosa","Gold Coast",1
2016,"Matt","Shaw","Gold Coast",5
2016,"Matt","Suckling","Western Bulldogs",5
2016,"Matt","White","Port Adelaide",6
2016,"Matthew","Boyd","Western Bulldogs",5
2016,"Matthew","Broadbent","Port Adelaide",1
2016,"Matthew","Goodyear","Collingwood",2
2016,"Matthew","Hammelmann","Brisbane Lions",4
2016,"Matthew","Kennedy","GWS",2
2016,"Matthew","Kreuzer","Carlton",3
2016,"Matthew","Leuenberger","Essendon",3
2016,"Matthew","Lobbe","Port Adelaide",3
2016,"Matthew","Pavlich","Fremantle",7
2016,"Matthew","Spangher","Hawthorn",5
2016,"Matthew","Taberner","Fremantle",7
2016,"Matthew","Wright","Carlton",2
2016,"Maverick","Weller","St Kilda",2
2016,"Max","Gawn","Melbourne",3
2016,"Michael","Apeness","Fremantle",7
2016,"Michael","Barlow","Fremantle",6
2016,"Michael","Close","Brisbane Lions",7
2016,"Michael","Firrito","North Melbourne",5
2016,"Michael","Hartley","Essendon",4
2016,"Michael","Jamison","Carlton",4
2016,"Michael","Johnson","Fremantle",5
2016,"Michael","Rischitelli","Gold Coast",6
2016,"Michael","Talia","Sydney",4
2016,"Michael","Walters","Fremantle",2
2016,"Mitch","Brown","Essendon",1
2016,"Mitch","Brown","West Coast",2
2016,"Mitch","Clark","Geelong",4
2016,"Mitch","Duncan","Geelong",1
2016,"Mitch","Hallahan","Gold Coast",6
2016,"Mitch","Honeychurch","Western Bulldogs",1
2016,"Mitch","McGovern","Adelaide",7
2016,"Mitch","Robinson","Brisbane Lions",6
2016,"Mitch","Wallis","Western Bulldogs",6
2016,"Mitch","White","Melbourne",4
2016,"Nakia","Cockatoo","Geelong",2
2016,"Nat","Fyfe","Fremantle",6
2016,"Nathan","Broad","Richmond",4
2016,"Nathan","Brown","Collingwood",4
2016,"Nathan","Drummond","Richmond",2
2016,"Nathan","Grima","Essendon",4
2016,"Nathan","Hrovat","Western Bulldogs",1
2016,"Nathan","Jones","Melbourne",6
2016,"Nathan","Krakouer","Port Adelaide",5
2016,"Nathan","Vardy","Geelong",3
2016,"Nathan","Wilson","GWS",5
2016,"Nathan","Wright","St Kilda",2
2016,"Nathan","van Berlo","Adelaide",5
2016,"Neville","Jetta","Melbourne",5
2016,"Nic","Naitanui","West Coast",3
2016,"Nick","Dal Santo","North Melbourne",1
2016,"Nick","Graham","Carlton",1
2016,"Nick","Haynes","GWS",5
2016,"Nick","Kommer","Essendon",7
2016,"Nick","Malceski","Gold Coast",1
2016,"Nick","Riewoldt","St Kilda",7
2016,"Nick","Robertson","Brisbane Lions",1
2016,"Nick","Smith","Sydney",5
2016,"Nick","Suban","Fremantle",2
2016,"Nick","Vlastuin","Richmond",5
2016,"Oleg","Markov","Richmond",5
2016,"Ollie","Wines","Port Adelaide",6
2016,"Orazio","Fantasia","Essendon",2
2016,"Oscar","McDonald","Melbourne",4
2016,"Paddy","McCartin","St Kilda",7
2016,"Patrick","Ambrose","Essendon",4
2016,"Patrick","Cripps","Carlton",6
2016,"Patrick","Dangerfield","Geelong",6
2016,"Patrick","McGinnity","West Coast",2
2016,"Paul","Puopolo","Hawthorn",2
2016,"Paul","Seedsman","Adelaide",1
2016,"Paul","Stewart","Port Adelaide",4
2016,"Pearce","Hanley","Brisbane Lions",1
2016,"Peter","Wright","Gold Coast",7
2016,"Phil","Davis","GWS",4
2016,"Reece","Conca","Richmond",1
2016,"Reilly","O'Brien","Adelaide",3
2016,"Reuben","William","Brisbane Lions",5
2016,"Rhys","Mathieson","Brisbane Lions",6
2016,"Rhys","Palmer","GWS",2
2016,"Rhys","Stanley","Geelong",7
2016,"Richard","Douglas","Adelaide",2
2016,"Ricky","Henderson","Adelaide",1
2016,"Riley","Bonner","Port Adelaide",5
2016,"Riley","Knight","Adelaide",2
2016,"Roarke","Smith","Western Bulldogs",5
2016,"Robbie","Gray","Port Adelaide",6
2016,"Robbie","Tarrant","North Melbourne",4
2016,"Robert","Murphy","Western Bulldogs",5
2016,"Robin","Nahas","North Melbourne",2
2016,"Rohan","Bewick","Brisbane Lions",1
2016,"Rory","Atkins","Adelaide",1
2016,"Rory","Laird","Adelaide",5
2016,"Rory","Lobb","GWS",7
2016,"Rory","Sloane","Adelaide",6
2016,"Rory","Thompson","Gold Coast",4
2016,"Rupert","Wills","Collingwood",6
2016,"Ryan","Bastinac","Brisbane Lions",6
2016,"Ryan","Burton","Hawthorn",1
